,Hotel_Name,lat,lng,transit_count
466995,Holiday Inn London Brent Cross,51.5731061,-0.22333320000000004,0
467428,Bermondsey Square Hotel A Bespoke Hotel,51.4991134,-0.0790969,2
467827,Courtyard by Marriott Vienna Prater Messe,48.2130607,16.4133973,0
468018,NH Barcelona Stadium,41.381257399999996,2.1269077999999997,3
468194,Imperial Riding School Renaissance Vienna Hotel,48.1966396,16.3863822,1
468461,Aparthotel Adagio Vienna City,48.2110845,16.3838405,5
468773,Mercure Barcelona Condor,41.3999934,2.1452467,0
468819,H10 Cubik 4 Sup,41.388024,2.1731556,2
469201,Sunotel Club Central,41.38793,2.1568061000000003,1
469602,Conservatorium Hotel,52.358631,4.8786236,4
469740,NH Amsterdam Zuid,52.3266672,4.880088400000001,1
469969,Hotel Tocq,45.4828787,9.186346,4
470003,The Square Milano Duomo,45.4608604,9.189021499999999,7
470902,Mandarin Oriental Milan,45.46947720000001,9.190932499999999,1
470936,Art Hotel Navigli,45.4501306,9.1696481,0
471302,Hotel Balmoral,41.3961294,2.1551626,8
471442,Brunelleschi Hotel,45.461177,9.191047,3
471986,Camperio House Suites Apartments,45.466598,9.183064,0
472137,TownHouse 33,45.4693349,9.2142383,1
472196,Hotel Regina,45.459485,9.179511,2
472256,Hotel Capitol Milano,45.4661781,9.1588367,6
472322,Hotel Clerici,45.4667717,9.187100099999999,1
472433,UNA Hotel Cusani,45.4684251,9.183416099999999,7
472697,Hotel Pierre Milano,45.4595203,9.1770004,3
472764,MiHotel,45.4405621,9.1921165,0
472786,Hotel Milano Scala,45.4689376,9.1868891,0
473049,IH Hotels Milano Gioia,45.499520000000004,9.206138000000001,0
473472,Style Hotel,45.4708973,9.1840992,0
473542,Andreola Central Hotel,45.4836517,9.2078581,3
473742,Hotel Bristol,45.4845769,9.206525599999999,0
473815,Admiral Hotel,45.480515000000004,9.160063000000001,3
473841,UNA Hotel Century,45.484137100000005,9.2001623,4
474226,Hotel Marconi,45.4868744,9.2018407,8
474482,Hotel Cavour,45.47269420000001,9.194391099999999,5
474882,Best Western Plus Hotel Felice Casati,45.4787357,9.204113099999999,2
475184,Nu Hotel,45.4911829,9.2393614,0
475299,Hotel Magna Pars Small Luxury Hotels of the World,45.452487899999994,9.1669784,0
475382,Mercure Milano Regency,45.48976879999999,9.1549451,0
475409,Hotel Auriga,45.485887700000006,9.204282699999998,2
475667,Hotel Portello Gruppo Minihotel,45.480250299999994,9.149492500000001,1
475738,Idea Hotel Milano San Siro,45.4720654,9.0777871,2
476205,Windsor Hotel Milano,45.47945870000001,9.1951427,5
476640,Four Points Sheraton Milan Center,45.4851889,9.198015,0
476776,Four Seasons Hotel Milano,45.469339,9.195108,0
476820,IH Hotels Milano Watt 13,45.443791,9.152947,1
477006,LaGare Hotel Milano Centrale MGallery by Sofitel,45.484237,9.198858,2
477505,Barcel Milan,45.511520000000004,9.124130599999999,0
477738,UNA Hotel Scandinavia,45.48599829999999,9.1637603,0
477806,Acca Palace,45.5099969,9.1739942,0
478015,Sina De La Ville,45.465957,9.192297,0
478288,UNA Hotel Mediterraneo,45.451873,9.20548,0
478361,Hotel La Spezia Gruppo MiniHotel,45.4408963,9.1728003,3
478394,Exe Laietana Palace,41.383354100000005,2.1794038,2
478818,Grand Hotel Central,41.384969500000004,2.1776631,1
479116,Ilunion Almirante,41.3860521,2.176157,1
479380,Ohla Barcelona,41.3870479,2.1743360000000003,2
479747,Barcelona Hotel Colonial,41.3822909,2.1807447,3
479801,NH Milano Machiavelli,45.4776167,9.2016244,1
479981,Hotel Sanpi Milano,45.477762299999995,9.203169,3
480134,Best Western Hotel Ascot,45.4580137,9.1913676,1
480370,Ca Bianca Hotel Corte Del Naviglio,45.443502,9.1377081,0
480451,IH Hotels Milano Lorenteggio,45.4436132,9.1161094,5
480614,Hilton Garden Inn Milan North,45.516167100000004,9.227277800000001,1
481054,DoubleTree By Hilton Milan,45.5005657,9.1383663,0
481095,Hilton Milan,45.4862032,9.200322,3
481328,Hotel Wagner,45.468494899999996,9.1550355,1
481338,Hotel Boutique Duomo,45.490958500000005,9.161426800000001,4
481400,Hotel Manin,45.473980100000006,9.1960671,0
481624,Grand Hotel et de Milan,45.4699058,9.1925024,5
481702,Armani Hotel Milano,45.470532,9.193019999999999,4
481858,Meli Milano,45.479273799999994,9.1459546,0
481965,Hotel Mediolanum,45.481342299999994,9.2039494,0
482085,UNA Maison Milano,45.4633289,9.1884242,7
482405,Novotel Milano Linate Aeroporto,45.4481878,9.2570459,0
482594,Hotel Carrobbio,45.4606597,9.1810947,2
482725,NH Milano Grand Hotel Verdi,45.48149229999999,9.192022999999999,3
482902,Crowne Plaza Milan City,45.4896727,9.2006406,6
483059,Leonardo Hotel Milan City Center,45.482442,9.1756982,0
483194,Petit Palais Hotel De Charme,45.4559784,9.1871812,5
483263,Mokinba Hotels Montebianco,45.4788051,9.1446276,6
483312,Hotel Mentana,45.4622972,9.1814695,0
483451,Atahotel Contessa Jolanda,45.4984161,9.1904375,2
483570,Hotel Berna,45.482669200000004,9.2034371,0
484622,Best Western Atlantic Hotel,45.4830211,9.2033246,0
484928,LHP Hotel Napoleon,45.4802415,9.213191900000002,1
485009,Ibis Styles Milano Palmanova,45.5045259,9.246461,3
485021,Mokinba Hotels Baviera,45.47828079999999,9.199775500000001,0
485160,Hotel Vittoria,45.463135,9.2102,0
485248,Starhotels Business Palace,45.43784,9.230901,4
485752,Hotel Mercure Milano Solari,45.4565757,9.1684824,4
485832,ADI Hotel Poliziano Fiera,45.483717299999995,9.1649371,1
485939,Bulgari Hotel Milano,45.470133399999995,9.1897405,0
485956,Best Western Madison Hotel,45.4881471,9.2016609,0
486332,The Hub Hotel,45.51385820000001,9.119475900000001,0
486410,Hotel Silver,45.4589731,9.0687506,0
486436,Colombia,45.4829817,9.2041911,0
486586,Antares Hotel Rubens,45.4670579,9.1427822,0
486699,STRAF a Member of Design Hotels ,45.465237,9.191247,0
486945,Sina The Gray,45.465536799999995,9.1914986,0
487038,Antica Locanda Dei Mercanti,45.467298,9.1846982,0
487120,Palazzo Segreti,45.467230900000004,9.184154,0
487188,Hotel Santa Marta Suites,45.4630441,9.183607,0
487365,TH Street Duomo,45.465756799999994,9.1916674,0
487398,Uptown Palace,45.457465500000005,9.1919138,2
487846,Hotel Manzoni,45.470238,9.195347,0
488052,Senato Hotel Milano,45.471406200000004,9.196530300000001,2
488256,Baglioni Hotel Carlton The Leading Hotels of the World,45.4691663,9.1984454,2
488409,Hotel Da Vinci,45.533137200000006,9.1711019,0
490286,TownHouse Duomo,45.464882200000005,9.1893265,1
490354,TownHouse Galleria,45.4657842,9.1895321,1
490507,Hotel Spadari Al Duomo,45.463578999999996,9.186909199999999,7
490750,Starhotels Ritz,45.4779041,9.2094965,0
491403,Ramada Plaza Milano,45.501946000000004,9.227756900000001,0
491749,NH Milano Touring,45.476916700000004,9.196665,0
492395,AC Hotel Milano a Marriott Lifestyle Hotel,45.4851799,9.1831189,9
492467,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,45.4709657,9.1566242,0
492528,Park Hyatt Milano,45.4654912,9.1889612,2
492643,Nhow Milan,45.4510425,9.1606536,0
492841,Holiday Inn Milan Garibaldi Station,45.488764,9.183057000000002,7
492890,Milan Suite Hotel,45.5000245,9.1428722,0
493027,Klima Hotel Milano Fiere,45.5147974,9.116605999999999,0
493136,Radisson Blu Hotel Milan,45.500667,9.1445874,2
493359,Milan Marriott Hotel,45.4611287,9.1542675,0
493433,ADI Doria Grand Hotel,45.4853717,9.2115837,2
493580,Starhotels Echo,45.4847398,9.2072916,0
494173,Bianca Maria Palace Hotel,45.4635445,9.206864900000001,1
494693,Hotel D Este,45.4510397,9.192091099999999,0
494791,Hotel Liberty,45.45086729999999,9.1948659,3
494856,Best Western Hotel Mirage,45.494712899999996,9.1418864,3
494939,Hotel Raffaello,45.494861,9.141551,3
495020,Antares Hotel Accademia,45.4921089,9.1476806,7
495050,Starhotels Tourist,45.5266395,9.2131549,3
495282,Grand Visconti Palace,45.4471408,9.2070051,1
495470,Best Western Hotel Major,45.4472099,9.209096699999998,5
495543,Hotel Lombardia,45.4872511,9.2237385,0
495598,NH Milano Palazzo Moscova,45.480968,9.189977,3
495707,Best Western Antares Hotel Concorde,45.502453,9.2218364,1
495826,Atahotel Linea Uno,45.50054,9.220808900000002,3
495945,Best Western Hotel Astoria,45.4725167,9.1439198,8
495982,Sheraton Diana Majestic,45.4736557,9.2066824,2
496065,Hotel degli Arcimboldi,45.5257221,9.215003300000001,4
497183,Novotel Milano Nord Ca Granda,45.506502000000005,9.1965192,0
497242,Best Western Hotel St George,45.477090600000004,9.2054208,0
497515,NH Carlton Amsterdam,52.3663727,4.893050499999999,2
498625,Albus Hotel Amsterdam City Centre,52.365823,4.893243,2
498819,Hotel Vilamar ,41.3766732,2.1524478,2
498992,Vilana Hotel,41.4047934,2.1288527000000004,1
499054,Acevi Villarroel,41.385378100000004,2.1567228,1
499406,Hotel Arkadenhof,48.230701399999994,16.3552189,1
499434,Hotel Vondel Amsterdam,52.3625662,4.8779224999999995,0
499956,Hotel Pension Baron am Schottentor,,,-
500179,Hotel Atlanta,,,-
500568,Park Inn by Radisson Uno City Vienna,48.2340799,16.421009299999998,4
500929,NH Danube City,48.2353789,16.4219737,1
501153,Strandhotel Alte Donau,48.23900220000001,16.4292329,2
501194,ARCOTEL Kaiserwasser Superior,48.231915,16.417026,4
501337,Mercure Hotel Raphael Wien,48.19192879999999,16.339139499999998,1
501488,Arthotel ANA Boutique Six,48.194190500000005,16.3462578,0
501878,Austria Trend Hotel Anatol Wien,48.1945774,16.346356,0
502028,Hotel Kaiserin Elisabeth,48.2072348,16.372238,0
502416,Boutique Hotel Notting Hill,52.3583821,4.8988777,4
503073,Crowne Plaza London Ealing,51.5403942,-0.3697581,0
503486,Good Hotel London,51.5084195,0.0253216,0
504027,Park Plaza Westminster Bridge London,51.5009609,-0.1165913,1
508196,Hotel du Vin Cannizaro House Wimbledon,51.42424129999999,-0.22935029999999998,0
508485,Amsterdam Canal Residence,52.3594783,4.895853,0
508552,Thistle Trafalgar Square The Royal Trafalgar,51.509133,-0.130189,0
509019,Corinthia Hotel London,51.5045583,-0.1262584,5
509232,The Student Hotel Amsterdam City,52.354664899999996,4.9131640999999995,2
510808,Hotel Prinz Eugen,48.187725799999996,16.3781454,2
511319,Hotel Erzherzog Rainer,48.1953229,16.367288199999997,3
511920,Das Triest Hotel,48.1974036,16.3673003,0
511962,Suite Hotel 900 m zur Oper,48.1935235,16.3669145,4
512401,Hotel Amadeus,48.2104468,16.371578099999997,4
512545,The Berkeley,51.5020912,-0.15777950000000002,0
512645,Holiday Inn London Kensington,51.499981,-0.19287910000000003,1
515413,Atlantis Hotel Vienna,48.2037451,16.3356767,0
